"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq","x1lliihq 2","x1lliihq 4","x1lliihq 5"
"https://www.instagram.com/myculinarytrip/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/128666360_799989927236228_3010703083345656733_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTIuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=7j1LFCspUNcQ7kNvwERBm6M&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVIlm4eJJ9AUDCGD2eOBxszr7PgYOWJ23YK66jLjLNoew&oe=68B1BB8E&_nc_sid=d62176","myculinarytrip","https://www.instagram.com/p/CMEArikD9qC/c/17906811445700572/","233 ming","Mantap","Balas","",""
"https://www.instagram.com/sherlybetris/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/488902905_1000540162045021_763328265557246007_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=8IqEuMX9cO4Q7kNvwGVf0Vi&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfU0QhGWOnCmjT1blJGbZtcTrJna8mF34ex7GfuE3OyrPw&oe=68B1A6A4&_nc_sid=d62176","sherlybetris","https://www.instagram.com/p/CMEArikD9qC/c/17874697547194909/","233 ming","Beli ah","Balas","","Lihat terjemahan"
"https://www.instagram.com/makansamaaku/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/488454647_4162695203963187_4391181350984801140_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=YM8HSSZvwe0Q7kNvwGQyzE3&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWlvTSlPcauG3ERkn8AuFDpyMrhNOUJWD28V07weI4dbQ&oe=68B1B608&_nc_sid=d62176","makansamaaku","https://www.instagram.com/p/CMEArikD9qC/c/17890558822909309/","233 ming","Mau donk cobain keripik kacanya","Balas","",""
"https://www.instagram.com/rerestyres/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/526573173_18404576179119337_1019674353143714359_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=XJ9FTWTCzxsQ7kNvwHbEetp&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVC2TRbxTyXV8ctJmucsQiWgS8BBiAOh29qdu4Z9bm7Ow&oe=68B1CDB4&_nc_sid=d62176","rerestyres","https://www.instagram.com/p/CMEArikD9qC/c/17869702040300611/","233 ming","terbuat dari singkong bukan kak?","Balas","",""
"https://www.instagram.com/duocicip/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/24331895_152564158804763_3863620732575547392_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=ljltwVbAqZkQ7kNvwHXxx75&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWp4Gx2jk8uU8LlR9dCIxHi2IWWPgLxIrS19Jtoj16w3w&oe=68B1A5CF&_nc_sid=d62176","duocicip","https://www.instagram.com/p/CMEArikD9qC/c/17863182338425915/","233 ming","Kriuk2 garingg","Balas","",""
"https://www.instagram.com/tinyfoodjournal/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/140058908_343245500007731_1417341231889250359_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=wH8zB6hq9h4Q7kNvwH7BRcY&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXtisO4i-9oL5TdQfWtqGJ6Z7J7tFlEH247jpvmAq0QXg&oe=68B1CA19&_nc_sid=d62176","tinyfoodjournal","https://www.instagram.com/p/CMEArikD9qC/c/17887545614016190/","233 ming","Sumpahh jd pgn ikutan beli kakkk","Balas","",""
"https://www.instagram.com/wajib_dicoba/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/19051084_1535770353113456_8590007056688218112_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=8XZJpzTW8lcQ7kNvwGkatW5&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfWAL4uP1hrl2L-ZLqYZLjLAS2Qrh_uu58x-L7LdHZHNeQ&oe=68B1CAC4&_nc_sid=d62176","wajib_dicoba","https://www.instagram.com/p/CMEArikD9qC/c/17935898554471414/","233 ming","Kriukkk🔥🔥","1 suka","Lihat semua 1 balasan","Balas"
"https://www.instagram.com/gakenyangkenyang/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/275593279_332133375544888_2448201348096493751_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=8pwXvW2rudsQ7kNvwGnozYm&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVGuW5ig8T9bUTlJ-a5KJ3G6B6gRE8N-IhS3H45t8R3AA&oe=68B1AE67&_nc_sid=d62176","gakenyangkenyang","https://www.instagram.com/p/CMEArikD9qC/c/17900440969752233/","233 ming","Lucu juga keripik kaca namanya","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/maya_zikri/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/527311631_18521400718017438_3916905251706232501_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=bRgtcziMEPcQ7kNvwGQfU7c&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVQFAe4cAie_GlyudNLkOkJhmwINild01WXDDlCM409yw&oe=68B1CB82&_nc_sid=d62176","maya_zikri","https://www.instagram.com/p/CMEArikD9qC/c/17916849964588016/","233 ming","waah mau🤤🤤","1 suka","Lihat semua 1 balasan","Balas"
"https://www.instagram.com/kulinerkapandiet/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/363357502_751117273433482_2176130041228739027_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=DT0ivf-2YEQQ7kNvwHDQHeP&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfXLe0h-r8s16YZ9F0r4RKHJBU8BIYnkpcU7gOtl9av8rg&oe=68B1B4E3&_nc_sid=d62176","kulinerkapandiet","https://www.instagram.com/p/CMEArikD9qC/c/17901215296790566/","233 ming","Wah menarik banget nih😍 coba ahhh","Balas","Lihat semua 1 balasan",""
"https://www.instagram.com/mmekuliner/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/363831431_739726917505844_7266096084816173812_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEeYoT3GDomjCrFl2-9uqmGUqnOV1XDViV3B0MQrrrYrilkYsGGyd3yfiKybeGjwzI&_nc_ohc=hKB9d_K1FLsQ7kNvwGOHZVt&_nc_gid=WKF776D77Un8qL-pDRztMw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVh2XhXP6XDA6GY-2XkkacB0-aYqP9-Izj5csB1AR9mlA&oe=68B1B447&_nc_sid=d62176","mmekuliner","https://www.instagram.com/p/CMEArikD9qC/c/18103805785208575/","233 ming","Wah selamat pagi kak... Happy weekend","1 suka","Lihat semua 1 balasan","Balas"
"https://www.instagram.com/fanyy_48/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/480545632_630173046374861_5988552849682663200_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=3ZgrG598dDsQ7kNvwHnLza_&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVoerjhGgM0uELAvKzGErTTvzOhqigcThwFqJ2hNRbiHA&oe=68B1A438&_nc_sid=10d13b","fanyy_48","https://www.instagram.com/p/CKOTuOlnbhv/c/17885030006000024/","239 ming","Ok","1 suka","","Balas"
"https://www.instagram.com/trisnaaadewiii/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/460876548_2102649623465551_8541983383838394848_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHX-MltvIOpQc_-cIRQFissTbzOUnwStpBeZ7PSXWZpzDif75G0qL3zu8VPyYPOpq0&_nc_ohc=OWydRblHfqwQ7kNvwFW3jUr&_nc_gid=zwGyqu6ITfCW5uXjTJ2tnA&edm=AA5fTDYBAAAA&ccb=7-5&oh=00_AfXMK9uxcHSo7_q91hGkWSmjPSseJwtzpCIytpfi3hehDA&oe=68B1A070&_nc_sid=7edfe2","trisnaaadewiii","https://www.instagram.com/p/CKOTuOlnbhv/c/17890545703846196/","239 ming","Ak juga suka bgttt mkan krupuk pkk sambel, lbhh enakk🥺","2 suka","","Balas"
"https://www.instagram.com/iidessss_/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QF86wwWTNtTC3I7MA5Q83s8_z-em1bOWWSyUWvxVtYHyhLloU_6_iq1rCeFSclbwqA&_nc_ohc=PULhrHpS2ikQ7kNvwHeIoEs&_nc_gid=-zvrRS07dMajBJJvwmGN8A&edm=AA5fTDYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfWc_jqOUfIS7kZk7eVEPFT-vvs9gfIDu0utTswchYw7SA&oe=68B1C1A8&_nc_sid=7edfe2","iidessss_","https://www.instagram.com/p/CKOTuOlnbhv/c/17854155923460916/","239 ming","Salfok sma bibir nyaa","1 suka","","Balas"
"https://www.instagram.com/azbilabdillahnurrahman/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/323876650_550002723843878_3328158607727995577_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MDMuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFtarJuUb1ZY7KqtCAspkGBDAp0WT06VtbO8N-QtoIcUbHIF6MuOB62zc1B5AGCcJY&_nc_ohc=eB6krKtM3r0Q7kNvwEzS-pE&_nc_gid=M4MXd4i92iEYUtaMolAh0w&edm=AA5fTDYBAAAA&ccb=7-5&oh=00_AfUXnQN608vRkv4Xwk2bXlu3XDlhCu2Zj7d2WiwJvKYCdQ&oe=68B1BF52&_nc_sid=7edfe2","azbilabdillahnurrahman","https://www.instagram.com/p/CKOTuOlnbhv/c/17984154271321527/","239 ming","Cantik siiiii.... Tapi ilfil list cara makan nya_ kenapa ya kok pada begitu banget si setiap bikin konten makan.🤧","6 suka","Lihat semua 8 balasan","Balas"
"https://www.instagram.com/voglio_calzone/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/126049656_847407412672967_3938082321374263713_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=hZ9Qe6ZNwCkQ7kNvwEBvXf-&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfU1xmF5bXO6Lov9aNHwAhz8bD3xWd-KsSA9ybchxN6hSw&oe=68B1AA49&_nc_sid=10d13b","voglio_calzone","https://www.instagram.com/p/CKOTuOlnbhv/c/17898329032778625/","239 ming","Mampir yuk di ig kami, ada sensasi baru dalam makan pizza😍","Balas","",""
"https://www.instagram.com/cabebubukjanecook/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/101858137_286954379149245_8730384880187211776_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDQ5LmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=ncwgjooOuXYQ7kNvwGMG-hZ&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUsaQMNFcVFyq9sF3hCjLYhWt3KbIzzezQKFhT9i4h-MA&oe=68B1AA51&_nc_sid=10d13b","cabebubukjanecook","https://www.instagram.com/p/CKOTuOlnbhv/c/17871140960206477/","239 ming","cabenya kak 🔥🔥🔥🔥🔥","1 suka","","Balas"
"https://www.instagram.com/dhiah.nugrahini.7/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/486094713_631669776337237_6553409195295105949_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=08iszvsh6IEQ7kNvwFfSYKt&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWdKnwqZB2KO_rQ-HRQAuvmYW4n1hbVPranXonG-2HLmg&oe=68B1BED5&_nc_sid=10d13b","dhiah.nugrahini.7","https://www.instagram.com/p/CKOTuOlnbhv/c/18186461014036170/","239 ming","pengeeeeenn","1 suka","","Balas"
"https://www.instagram.com/deofallen/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/169516327_189660529435008_686859465324367952_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=vxGaTjGSwgsQ7kNvwGjPSGC&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUeRJ49TrJZhXe0fOY7iptwK9Qu69SvakOGFM0wfnqlJA&oe=68B1A87B&_nc_sid=10d13b","deofallen","https://www.instagram.com/p/CKOTuOlnbhv/c/17981669905322609/","239 ming","Rambak sapii","1 suka","","Balas"
"https://www.instagram.com/savadelliaa/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/127140332_696041424641056_3738022047695761668_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=Zr2c-b0ohakQ7kNvwFQ2JnM&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfX6W6oakfGllh-5b6F3X5nGQpa-kNmRzDoIIQ2QpRVR1A&oe=68B1A6FA&_nc_sid=10d13b","savadelliaa","https://www.instagram.com/p/CKOTuOlnbhv/c/17892506998869627/","239 ming","Kak dorokdok itu bukanya rambak ya?","1 suka","","Balas"
"https://www.instagram.com/ngunyahberdua/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/272951562_118041707269229_5218567113770200562_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDM2LmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=NM5-dj0LassQ7kNvwFK2KId&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWpbrgj_MW6n6ZiaVDD0pWum3ruDPdqNh8O_L-4XW16IQ&oe=68B1C8F0&_nc_sid=10d13b","ngunyahberdua","https://www.instagram.com/p/CKOTuOlnbhv/c/17871026567198961/","239 ming","Mantaapp bun🤤","Balas","",""
"https://www.instagram.com/fahrit_mufama_cetarrrr/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/275101766_542780590404781_729298769672659205_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43OTYuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=8X-7SJgNp7cQ7kNvwHJ8Gtk&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVTElfvYyv6qJQZjj3I2BRUgM33iRHWCZDp1ew7DpzpzQ&oe=68B1AEE5&_nc_sid=10d13b","fahrit_mufama_cetarrrr","https://www.instagram.com/p/CKOTuOlnbhv/c/17923218880506252/","239 ming","Mantappp ini 💜💜💜 ngiler ihh","3 suka","","Balas"
"https://www.instagram.com/rokky_chips/","https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/130552772_438459333988398_2143026907071973708_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=6ns0CAhyTKkQ7kNvwF3cFrI&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWAv2l9DczI-L2FnVk9dBEiPxUVsveTPrynD9H5R6IFVg&oe=68B1AD91&_nc_sid=10d13b","rokky_chips","https://www.instagram.com/p/CKOTuOlnbhv/c/17858966375400523/","239 ming","Kak!! Keripik pisang kopi talas singkong ubi ungunya nagih banget nihh cobain deh!!!","1 suka","","Balas"
"https://www.instagram.com/pujiarlin/","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/495837668_18297592360246862_4271908883170861050_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=Is2XFyyIALwQ7kNvwHUdzWu&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUoONDbAUbJ_swUtjc2OiZt9tyxH7rzfIdp-3BMWi_KZA&oe=68B19BA7&_nc_sid=10d13b","pujiarlin","https://www.instagram.com/p/CKOTuOlnbhv/c/17903211085688771/","239 ming","Cantik bgttt😍😍","1 suka","Opsi Komentar","Balas"
"https://www.instagram.com/ari.wibxwx/","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/461795688_1630452567503069_6913328977916788569_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=q-UL4XftiQIQ7kNvwHUhGxN&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUHjvtHeLJYwqmIIoQiCcMHcaTD2uFvQ3Ie2NJlPtYWcQ&oe=68B1D09C&_nc_sid=10d13b","ari.wibxwx","https://www.instagram.com/p/CKOTuOlnbhv/c/17878990127087129/","239 ming","Kangen ama dorokdokk jadinya liat ini kaa 😭😭","1 suka","","Balas"
"https://www.instagram.com/askiiyyaaaa/","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/412718485_729739638789443_5385476719755196256_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NzEuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QE4JcqihZK7UsiedcmJ3u0z8bOPPkwfXHMthamMj0-eVLdAKNaRYBanORvfnsjiIv8&_nc_ohc=CINalRIDnc8Q7kNvwE2V_Th&_nc_gid=fT3pOj_08l0hnGfjeliS5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUp0cQiDeVSaeddQqHPjXB2hnQnJlxazJ4dpqcEPJxVNg&oe=68B1CFB6&_nc_sid=10d13b","askiiyyaaaa","https://www.instagram.com/p/CKOTuOlnbhv/c/17869334759302422/","239 ming","Ngiler ikii😍,","1 suka","","Balas"
"https://www.instagram.com/asep17maulana._/","https://instagram.fdps3-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ad=z-m&_nc_ht=instagram.fdps3-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QEBBjsQdiGIUWbazkqSB6ugcjRyDsKMvvWnRQi7qytcnov_cyfSUXOiD_3LqprbFcM&_nc_ohc=PULhrHpS2ikQ7kNvwEVA4mY&_nc_gid=6oFP6NVqNHsgx6a24oIpqw&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfVIRXPlgH1Nh9CTdwm50nhYLBkOovPN_SMqt7rf-FErjQ&oe=68B1C1A8&_nc_sid=f880d0","asep17maulana._","https://www.instagram.com/p/CKOTuOlnbhv/c/17893020628817772/","239 ming","Mampir kak","1 suka","","Balas"
